150;0.1;99.7953990431
150;0.2;50.656030622
150;0.3;34.2762411483
150;0.4;26.0863464115
150;0.5;21.1724095694
150;0.6;17.8964516746
150;0.7;15.5564817498
150;0.8;13.8015043062
150;0.9;12.4365218501
150;1.0;11.3445358852
150;1.1;10.451092823
150;1.2;9.7065569378
150;1.3;9.07656503497
150;1.4;8.53657197539
150;1.5;8.06857799043
150;1.6;7.65908325359
150;1.7;7.29776436814
150;1.8;6.97659202552
150;1.9;6.68922729791
150;2.0;6.43059904306
150;2.1;6.19660205058
150;2.2;5.98387751196
150;2.3;5.78965075931
150;2.4;5.61160956938
150;2.5;5.44781167464
150;2.6;5.29661361796
150;2.7;5.15661541733
150;2.8;5.02661708817
150;2.9;5.18325873618
150;3.0;5.06390047847
150;3.1;4.95224275351
150;3.2;4.84756363636
150;3.3;4.74922870813
150;3.4;4.65667818745
150;3.5;4.56941626794
150;3.6;4.63122730463
150;3.7;4.5507622501
150;3.8;4.47453219844
150;3.9;4.4022113802
150;4.0;4.33350660287
150;4.1;4.40107154627
150;4.2;4.33689197539
150;4.3;4.27569750083
150;4.4;4.2172845933
150;4.5;4.16146781499
150;4.6;4.10807785313
150;4.7;4.05695980454
150;4.8;4.00797167464
150;4.9;3.96098306025
150;5.0;3.91587399043
151;0.1;99.8055101244
151;0.2;50.6661417033
151;0.3;34.2863522297
151;0.4;26.0964574928
151;0.5;21.1825206507
151;0.6;17.906562756
151;0.7;15.5665928312
151;0.8;13.8116153876
151;0.9;12.4466329314
151;1.0;11.3546469665
151;1.1;10.4612039043
151;1.2;9.71666801914
151;1.3;9.0866761163
151;1.4;8.54668305673
151;1.5;8.07868907177
151;1.6;7.66919433493
151;1.7;7.30787544948
151;1.8;6.98670310686
151;1.9;6.69933837925
151;2.0;6.4407101244
151;2.1;6.20671313192
151;2.2;5.9939885933
151;2.3;5.79976184065
151;2.4;5.62172065072
151;2.5;5.45792275598
151;2.6;5.3067246993
151;2.7;5.16672649867
151;2.8;5.03672816951
151;2.9;5.19394214288
151;3.0;5.07458388517
151;3.1;4.96292616021
151;3.2;4.85824704306
151;3.3;4.75991211483
151;3.4;4.66736159415
151;3.5;4.58009967464
151;3.6;4.64225410654
151;3.7;4.56178905201
151;3.8;4.48555900035
151;3.9;4.41323818211
151;4.0;4.34453340478
151;4.1;4.4124417434
151;4.2;4.34826217252
151;4.3;4.28706769796
151;4.4;4.22865479043
151;4.5;4.17283801212
151;4.6;4.11944805026
151;4.7;4.06833000167
151;4.8;4.01934187177
151;4.9;3.97235325738
151;5.0;3.92724418756
152;0.1;99.8156212057
152;0.2;50.6762527847
152;0.3;34.296463311
152;0.4;26.1065685742
152;0.5;21.1926317321
152;0.6;17.9166738373
152;0.7;15.5767039125
152;0.8;13.8217264689
152;0.9;12.4567440128
152;1.0;11.3647580478
152;1.1;10.4713149856
152;1.2;9.72677910048
152;1.3;9.09678719764
152;1.4;8.55679413807
152;1.5;8.08880015311
152;1.6;7.67930541627
152;1.7;7.31798653082
152;1.8;6.9968141882
152;1.9;6.70944946059
152;2.0;6.45082120574
152;2.1;6.21682421326
152;2.2;6.00409967464
152;2.3;5.80987292199
152;2.4;5.63183173206
152;2.5;5.46803383732
152;2.6;5.31683578064
152;2.7;5.17683758001
152;2.8;5.04683925085
152;2.9;5.20462554958
152;3.0;5.08526729187
152;3.1;4.97360956691
152;3.2;4.86893044976
152;3.3;4.77059552153
152;3.4;4.67804500084
152;3.5;4.59078308134
152;3.6;4.65328090845
152;3.7;4.57281585392
152;3.8;4.49658580227
152;3.9;4.42426498403
152;4.0;4.3555602067
152;4.1;4.42381194053
152;4.2;4.35963236965
152;4.3;4.29843789509
152;4.4;4.24002498756
152;4.5;4.18420820925
152;4.6;4.13081824739
152;4.7;4.0797001988
152;4.8;4.0307120689
152;4.9;3.98372345451
152;5.0;3.93861438469
153;0.1;99.8257322871
153;0.2;50.686363866
153;0.3;34.3065743923
153;0.4;26.1166796555
153;0.5;21.2027428134
153;0.6;17.9267849187
153;0.7;15.5868149938
153;0.8;13.8318375502
153;0.9;12.4668550941
153;1.0;11.3748691292
153;1.1;10.481426067
153;1.2;9.73689018182
153;1.3;9.10689827898
153;1.4;8.56690521941
153;1.5;8.09891123445
153;1.6;7.68941649761
153;1.7;7.32809761216
153;1.8;7.00692526954
153;1.9;6.71956054193
153;2.0;6.46093228708
153;2.1;6.2269352946
153;2.2;6.01421075598
153;2.3;5.81998400333
153;2.4;5.6419428134
153;2.5;5.47814491866
153;2.6;5.32694686198
153;2.7;5.18694866135
153;2.8;5.05695033219
153;2.9;5.21530895628
153;3.0;5.09595069856
153;3.1;4.98429297361
153;3.2;4.87961385646
153;3.3;4.78127892823
153;3.4;4.68872840754
153;3.5;4.60146648804
153;3.6;4.66430771037
153;3.7;4.58384265584
153;3.8;4.50761260418
153;3.9;4.43529178594
153;4.0;4.36658700861
153;4.1;4.43518213766
153;4.2;4.37100256678
153;4.3;4.30980809222
153;4.4;4.25139518469
153;4.5;4.19557840638
153;4.6;4.14218844452
153;4.7;4.09107039593
153;4.8;4.04208226603
153;4.9;3.99509365164
153;5.0;3.94998458182
154;0.1;99.8358433684
154;0.2;50.6964749474
154;0.3;34.3166854737
154;0.4;26.1267907368
154;0.5;21.2128538947
154;0.6;17.936896
154;0.7;15.5969260752
154;0.8;13.8419486316
154;0.9;12.4769661754
154;1.0;11.3849802105
154;1.1;10.4915371483
154;1.2;9.74700126316
154;1.3;9.11700936032
154;1.4;8.57701630075
154;1.5;8.10902231579
154;1.6;7.69952757895
154;1.7;7.3382086935
154;1.8;7.01703635088
154;1.9;6.72967162327
154;2.0;6.47104336842
154;2.1;6.23704637594
154;2.2;6.02432183732
154;2.3;5.83009508467
154;2.4;5.65205389474
154;2.5;5.488256
154;2.6;5.33705794332
154;2.7;5.19705974269
154;2.8;5.06706141353
154;2.9;5.22599236298
154;3.0;5.10663410526
154;3.1;4.99497638031
154;3.2;4.89029726316
154;3.3;4.79196233493
154;3.4;4.69941181424
154;3.5;4.61214989474
154;3.6;4.67533451228
154;3.7;4.59486945775
154;3.8;4.51863940609
154;3.9;4.44631858785
154;4.0;4.37761381053
154;4.1;4.44655233479
154;4.2;4.38237276391
154;4.3;4.32117828935
154;4.4;4.26276538182
154;4.5;4.20694860351
154;4.6;4.15355864165
154;4.7;4.10244059306
154;4.8;4.05345246316
154;4.9;4.00646384876
154;5.0;3.96135477895
155;0.1;99.8459544498
155;0.2;50.7065860287
155;0.3;34.326796555
155;0.4;26.1369018182
155;0.5;21.2229649761
155;0.6;17.9470070813
155;0.7;15.6070371565
155;0.8;13.8520597129
155;0.9;12.4870772568
155;1.0;11.3950912919
155;1.1;10.5016482297
155;1.2;9.7571123445
155;1.3;9.12712044166
155;1.4;8.58712738209
155;1.5;8.11913339713
155;1.6;7.70963866029
155;1.7;7.34831977484
155;1.8;7.02714743222
155;1.9;6.73978270461
155;2.0;6.48115444976
155;2.1;6.24715745728
155;2.2;6.03443291866
155;2.3;5.84020616601
155;2.4;5.66216497608
155;2.5;5.49836708134
155;2.6;5.34716902466
155;2.7;5.20717082403
155;2.8;5.07717249487
155;2.9;5.23667576967
155;3.0;5.11731751196
155;3.1;5.005659787
155;3.2;4.90098066986
155;3.3;4.80264574163
155;3.4;4.71009522094
155;3.5;4.62283330144
155;3.6;4.68636131419
155;3.7;4.60589625967
155;3.8;4.52966620801
155;3.9;4.45734538977
155;4.0;4.38864061244
155;4.1;4.45792253192
155;4.2;4.39374296104
155;4.3;4.33254848648
155;4.4;4.27413557895
155;4.5;4.21831880064
155;4.6;4.16492883878
155;4.7;4.11381079019
155;4.8;4.06482266029
155;4.9;4.01783404589
155;5.0;3.97272497608
156;0.1;99.8560655311
156;0.2;50.71669711
156;0.3;34.3369076364
156;0.4;26.1470128995
156;0.5;21.2330760574
156;0.6;17.9571181627
156;0.7;15.6171482379
156;0.8;13.8621707943
156;0.9;12.4971883381
156;1.0;11.4052023732
156;1.1;10.511759311
156;1.2;9.76722342584
156;1.3;9.137231523
156;1.4;8.59723846343
156;1.5;8.12924447847
156;1.6;7.71974974163
156;1.7;7.35843085618
156;1.8;7.03725851356
156;1.9;6.74989378595
156;2.0;6.4912655311
156;2.1;6.25726853862
156;2.2;6.044544
156;2.3;5.85031724735
156;2.4;5.67227605742
156;2.5;5.50847816268
156;2.6;5.357280106
156;2.7;5.21728190537
156;2.8;5.08728357621
156;2.9;5.24735917637
156;3.0;5.12800091866
156;3.1;5.0163431937
156;3.2;4.91166407656
156;3.3;4.81332914833
156;3.4;4.72077862764
156;3.5;4.63351670813
156;3.6;4.69738811611
156;3.7;4.61692306158
156;3.8;4.54069300992
156;3.9;4.46837219168
156;4.0;4.39966741435
156;4.1;4.46929272905
156;4.2;4.40511315817
156;4.3;4.34391868361
156;4.4;4.28550577608
156;4.5;4.22968899777
156;4.6;4.17629903591
156;4.7;4.12518098732
156;4.8;4.07619285742
156;4.9;4.02920424302
156;5.0;3.98409517321
157;0.1;99.8661766124
157;0.2;50.7268081914
157;0.3;34.3470187177
157;0.4;26.1571239809
157;0.5;21.2431871388
157;0.6;17.967229244
157;0.7;15.6272593192
157;0.8;13.8722818756
157;0.9;12.5072994195
157;1.0;11.4153134545
157;1.1;10.5218703923
157;1.2;9.77733450718
157;1.3;9.14734260434
157;1.4;8.60734954477
157;1.5;8.13935555981
157;1.6;7.72986082297
157;1.7;7.36854193752
157;1.8;7.0473695949
157;1.9;6.76000486729
157;2.0;6.50137661244
157;2.1;6.26737961996
157;2.2;6.05465508134
157;2.3;5.86042832869
157;2.4;5.68238713876
157;2.5;5.51858924402
157;2.6;5.36739118734
157;2.7;5.22739298671
157;2.8;5.09739465755
157;2.9;5.25804258307
157;3.0;5.13868432536
157;3.1;5.0270266004
157;3.2;4.92234748325
157;3.3;4.82401255502
157;3.4;4.73146203434
157;3.5;4.64420011483
157;3.6;4.70841491802
157;3.7;4.62794986349
157;3.8;4.55171981184
157;3.9;4.4793989936
157;4.0;4.41069421627
157;4.1;4.48066292618
157;4.2;4.4164833553
157;4.3;4.35528888074
157;4.4;4.29687597321
157;4.5;4.2410591949
157;4.6;4.18766923304
157;4.7;4.13655118444
157;4.8;4.08756305455
157;4.9;4.04057444015
157;5.0;3.99546537033
158;0.1;99.8762876938
158;0.2;50.7369192727
158;0.3;34.357129799
158;0.4;26.1672350622
158;0.5;21.2532982201
158;0.6;17.9773403254
158;0.7;15.6373704005
158;0.8;13.8823929569
158;0.9;12.5174105008
158;1.0;11.4254245359
158;1.1;10.5319814737
158;1.2;9.78744558852
158;1.3;9.15745368568
158;1.4;8.61746062611
158;1.5;8.14946664115
158;1.6;7.73997190431
158;1.7;7.37865301886
158;1.8;7.05748067624
158;1.9;6.77011594863
158;2.0;6.51148769378
158;2.1;6.2774907013
158;2.2;6.06476616268
158;2.3;5.87053941003
158;2.4;5.6924982201
158;2.5;5.52870032536
158;2.6;5.37750226868
158;2.7;5.23750406805
158;2.8;5.10750573889
158;2.9;5.26872598977
158;3.0;5.14936773206
158;3.1;5.0377100071
158;3.2;4.93303088995
158;3.3;4.83469596172
158;3.4;4.74214544104
158;3.5;4.65488352153
158;3.6;4.71944171994
158;3.7;4.63897666541
158;3.8;4.56274661375
158;3.9;4.49042579551
158;4.0;4.42172101818
158;4.1;4.4920331233
158;4.2;4.42785355243
158;4.3;4.36665907787
158;4.4;4.30824617033
158;4.5;4.25242939203
158;4.6;4.19903943016
158;4.7;4.14792138157
158;4.8;4.09893325167
158;4.9;4.05194463728
158;5.0;4.00683556746
159;0.1;99.8863987751
159;0.2;50.7470303541
159;0.3;34.3672408804
159;0.4;26.1773461435
159;0.5;21.2634093014
159;0.6;17.9874514067
159;0.7;15.6474814819
159;0.8;13.8925040383
159;0.9;12.5275215821
159;1.0;11.4355356172
159;1.1;10.542092555
159;1.2;9.79755666986
159;1.3;9.16756476702
159;1.4;8.62757170745
159;1.5;8.15957772249
159;1.6;7.75008298565
159;1.7;7.3887641002
159;1.8;7.06759175758
159;1.9;6.78022702997
159;2.0;6.52159877512
159;2.1;6.28760178264
159;2.2;6.07487724402
159;2.3;5.88065049137
159;2.4;5.70260930144
159;2.5;5.5388114067
159;2.6;5.38761335002
159;2.7;5.24761514939
159;2.8;5.11761682023
159;2.9;5.27940939647
159;3.0;5.16005113876
159;3.1;5.0483934138
159;3.2;4.94371429665
159;3.3;4.84537936842
159;3.4;4.75282884773
159;3.5;4.66556692823
159;3.6;4.73046852185
159;3.7;4.65000346732
159;3.8;4.57377341566
159;3.9;4.50145259742
159;4.0;4.4327478201
159;4.1;4.50340332043
159;4.2;4.43922374956
159;4.3;4.378029275
159;4.4;4.31961636746
159;4.5;4.26379958915
159;4.6;4.21040962729
159;4.7;4.1592915787
159;4.8;4.1103034488
159;4.9;4.06331483441
159;5.0;4.01820576459
160;0.1;99.8965098565
160;0.2;50.7571414354
160;0.3;34.3773519617
160;0.4;26.1874572249
160;0.5;21.2735203828
160;0.6;17.997562488
160;0.7;15.6575925632
160;0.8;13.9026151196
160;0.9;12.5376326635
160;1.0;11.4456466986
160;1.1;10.5522036364
160;1.2;9.8076677512
