commitID, type1, type2, type3, bugID
b14c8cd8191b70249a939c1cca25a61e7231a9b0,False,False,False,REEF-1551,REEF-1551,REEF-1553,REEF-1553
8d06580670589001f16ca59796643988c6fa4054,False,False,False,REEF-1692,REEF-1692,REEF-1692
7bd1ae9070a8916761bb4c79b030a6fdb817f284,False,False,False,REEF-1803,REEF-1803,REEF-1803
48c16b8ce4dfa4423881a9f6f199e0998c547fed,False,False,False,REEF-726,REEF-726,REEF-726
86413669ce69195c8af9d92c82ed251432a6504c,True,True,True,REEF-544,REEF-544,REEF-544
09056ec51969c08704555066aece246387cc80c5,False,False,False,REEF-865,REEF-865,REEF-865
43649656990b358183751715befb4b4d037bb4bc,False,False,False,REEF-1241,REEF-1241,REEF-1241
4f0ecf499989be903298e7993d9474041741f9ef,False,False,False,REEF-197,REEF-197,REEF-197
61e882a159f03ea62ae22bc4da730d9926b299ce,False,False,False,REEF-735,REEF-735,REEF-735
17840f04c4512682d03df959bf1cd8a995128286,False,False,False,REEF-1699,REEF-1665,REEF-1665,REEF-1699,REEF-1699
4b77bf57d65c434e6291258b3f13e52fa8d3d4b9,False,False,False,REEF-713,REEF-713,REEF-713
c0ddcc9c95b946abb346c1521eb3fc8fee1c22b6,False,False,False,REEF-1538,REEF-1538,REEF-1538
d3503ec1a98385269c5e243a719e21dc32dde61d,False,True,True,REEF-1761,REEF-1761,REEF-1761
d9c06e882cac06aa19416f79d6949ff83f43a9fa,False,False,False,REEF-1185,REEF-1185,REEF-1185
d923b4b34c63620e8f897f90f2876cae14d57091,False,False,False,REEF-1064,REEF-1064,REEF-1064
eb9be360f2dcc6b7069456e587d5f3cca4ec591e,False,False,False,REEF-1415,REEF-1415,REEF-1415
bdd0a13fde5b2ae6fc4fa488ba8cdbb07397263f,False,False,False,REEF-1351,REEF-1351,REEF-1351
8a3213ba6a189544bcbae0368895e530f1c25ba3,False,False,False,REEF-787,REEF-787,REEF-787
7f0c082e8a98e5923c09cfb4d9f20dd0f87d22ef,False,False,False,REEF-828,REEF-828,REEF-828
940752b9ff791a20f6b159fe550a30f9b992ed4a,False,False,False,REEF-239,REEF-239,REEF-239
216ecdec0f47fa5414095cfe9366db91dda90b4c,False,False,False,REEF-1729,REEF-1729,REEF-1729
dbd628a310ee1c4f28ec1d392896c6e58b10215f,False,False,False,REEF-1414,REEF-1414,REEF-1414
2fd16b5fce2e19c611ce22a79409af353e90763e,False,False,False,REEF-1376,REEF-1376,REEF-1376
4088f3c7359cd35ba66f3a67faab744181413b3d,False,False,False,REEF-1072,REEF-1072,REEF-1072
addd62328d77b5f0f227eb8a448c77dd0a75461e,False,False,False,REEF-1539,REEF-1539,REEF-1539
9c8fee2a108eaeaffb87ce7d1ace53a5c0ef56bd,False,False,False,REEF-418,REEF-418,REEF-418
d1c5c2422b44db2963a3153f8ce3dbf015283f80,False,False,False,REEF-895,REEF-895,REEF-895
daf33d56ca5937f49392bb1e950ab6456a81983a,False,False,False,REEF-1930,REEF-1930,REEF-1930
5bb6ca55ca000c669326d40739e3cb04f6e4e7d0,False,False,False,REEF-822,REEF-822,REEF-822
bf5caab94bf4614658b3e4071034c3ecae916660,True,False,True,REEF-1396,REEF-1396,REEF-1396
42aa9462bde5a7ea32a97aaadb3227a9963d1031,False,False,False,REEF-1503,REEF-1503,REEF-1503
582063000e6cc23f63ef793e3de935fd03d296c4,False,False,False,REEF-160,REEF-160,REEF-160
6627d7017665eaf5e41c9183eddfdbedabd45f1b,False,False,False,REEF-1116,REEF-1116,REEF-1116
fb93a7ff6281de6ba099b508707b0ef6f129f1ce,False,False,False,REEF-1086,REEF-1086,REEF-1086
a431a8c3f81635368556750283085584afcaa06b,False,False,False,REEF-1909,REEF-1909,REEF-1909
6977d22915d13d7d62c2b770b3f8ae9335aa094f,False,False,False,REEF-1476,REEF-1476,REEF-1476
b2e85d12a9caa50d6e1987815e7d21107d56e25e,False,False,False,REEF-94,REEF-94,REEF-94
7d7321496e3d9126981ce64381e7131375f5be02,True,False,True,REEF-509,REEF-509,REEF-509
d5a671b85ed24c3e068e649f41185e0bd8a2be0e,False,False,False,REEF-1403,REEF-1403,REEF-1403
ac6785db44d9a1aecb819eba96558efdaae4e570,True,False,True,REEF-1250,REEF-1250,REEF-1250
4d0485a48af5c1004a0e5362ba680b43f304d3ee,False,False,False,REEF-1884,REEF-1884,REEF-1884
07f8e023e1243de29eb6fe0ed76bb784d486ab36,False,False,False,REEF-1883,REEF-1883,REEF-1883
51cc2cb3e4fbeddf8d998837e67ee8bd50d5204c,False,False,False,REEF-1135,REEF-1135,REEF-1135
ce9e85cc4a7c4976dc0b1247415ff366e3562b3f,False,False,False,REEF-217,REEF-217,REEF-217
d33717097761b74f3dd49aeb9a31c07c155e132b,True,False,True,REEF-1153,REEF-1153,REEF-1153
7f2cb1bdd45f7588981f2d0e71a1092ecf945b47,False,False,False,REEF-1284,REEF-1284,REEF-1284
49c1414d6ee4ee7dc803ff729388371bd55bfdb9,True,False,True,REEF-1787,REEF-1787,REEF-1787
d0779744261ccb54d8b21e9d2503bed10d9f396d,False,False,False,REEF-481,REEF-481,REEF-481
e30060ddd091e8306a0d5d14deb109f0b75449c3,True,True,True,REEF-2041,REEF-2041,REEF-2041
3bf89fe78e859da223e96bd3e7f24eb471cc40e0,False,False,False,REEF-738,REEF-738,REEF-738
6cde8ce7808c3ca99b466117d83c7d8eb9606aed,False,False,False,REEF-1423,REEF-1423,REEF-1423
a9d6d6a66dacb52015ca2c89db659bde4a0ae462,False,False,False,REEF-1563,REEF-1563,REEF-1563
26780fd87ae3836b098603567aaaf6bccd46638b,False,False,False,REEF-1273,REEF-1273,REEF-1273
e2c47121cde21108a602c560cf76565a40d0e916,False,False,False,REEF-2056,REEF-2056,REEF-2056
201b0d67f51ac71a90787796ceb44246d10ff425,False,False,False,REEF-1326,REEF-1326,REEF-1326
a8fd76c193af5025bbb0b48ae7d4b8e6c862cbf7,False,False,False,REEF-1060,REEF-1060,REEF-1060
556bda809f6f2301dfa9afdf313cfb25f308c887,False,False,False,REEF-1645,REEF-1645,REEF-1645
4bc3282d933cc529449881a80fdcc6ae80614bb7,False,False,False,REEF-88,REEF-88,REEF-88
7c734fd320e6b562bf108e0eb9851e1b407f23bc,True,True,True,REEF-34,REEF-34,REEF-34
de9ff3b1bc37b31a50bae1f271f414406e814b9a,False,True,True,REEF-328,REEF-328,REEF-328
74665e89b0851f9210d5bf954e10aca3fd9d8f91,False,False,False,REEF-790,REEF-790,REEF-790
c50f45bcfc539df7a32ad37fa5687d6063e56b8d,False,False,False,REEF-1201,REEF-1201,REEF-1201
db35305284acdb84c6f2e395d8414de91cfb060a,False,False,False,REEF-1046,REEF-1046,REEF-1046
a7c2c84faf4eb5326f8a1d2c0408326598ba8a46,False,False,False,REEF-1463,REEF-1463,REEF-1463
9cab34166e91f57ce71b3170a17003bb93a0779f,False,False,False,REEF-657,REEF-657,REEF-657
f3c1a5c3f01795bf1dc2b135fce881e517396726,False,False,False,REEF-1264,REEF-1264,REEF-1264
2d3145512871cfa95c140f31bb08dc149aa95183,False,False,False,REEF-1441,REEF-1441,REEF-1441
709e217d39b5aefcfc4f820bcebea2fa5788a5aa,False,False,False,REEF-871,REEF-871,REEF-871
7396f314e72a10d88502797afd66295cba913bec,False,False,False,REEF-270,REEF-270,REEF-270
ad431b09799ac6d5c975d6c07bfbf54bf08d2652,True,True,True,REEF-654,REEF-654,REEF-654
13cf522505d143c4a178ed402cbc9227fb2e6078,True,False,True,REEF-67,REEF-67,REEF-67
9b656a2020e9c9da83ba7b4c54a4f6c746f26123,False,False,False,REEF-583,REEF-583,REEF-583
22c0477545557297b35f812116e21aa273cd0d12,True,False,True,REEF-1229,REEF-1229,REEF-1229
e147293f2f6635171851aaabbd220e11d7465642,False,False,False,REEF-1910,REEF-1910,REEF-1910
441a060cdf2bce3e97f1272c542d0b09efdf4bd5,False,False,False,REEF-190,REEF-190,REEF-190
0357e4f4469c18e9300889be23366713fcd46669,False,False,False,REEF-1193,REEF-1193,REEF-1193
4853a285780b0d93ea654c2ca86c01b4ca3b878e,False,False,False,REEF-466,REEF-466,REEF-466
2c00d89108319f6545a57e6e5e5d441bb7cc1830,True,True,True,REEF-607,REEF-607,REEF-607
7d121dc5d54ec7c8e18e25969f576674caea21c6,False,False,False,REEF-1053,REEF-1053,REEF-1053
f922185724dcde9c9a40e80b45687e32097ffc5f,False,False,False,REEF-1380,REEF-1380,REEF-1380
fe97710960a7826a474c45147018bdf33427a1a8,False,False,False,REEF-976,REEF-976,REEF-976
57d3e3e12ff6b460911099027db9b983dc26161e,True,False,True,REEF-43,REEF-43,REEF-43
bfe115307f60109055da9e0253581c86d0e50990,False,False,False,REEF-495,REEF-495,REEF-495
ce017df225ab618d654585d9c23b32aa3f0e265c,False,False,False,REEF-781,REEF-781,REEF-781
1f22f2d94b8bd947b98b4087b214c306351d4a3a,False,False,False,REEF-1294,REEF-1294,REEF-1294
6ce4f41e215db11a753effbea2848b32753fc4af,False,False,False,REEF-76,REEF-76,REEF-76
51e779b3cabf5cba65324dd6732f04c69b377f18,False,False,False,REEF-2016,REEF-2016,REEF-2016
6eac41ac5ca93eabe276bd7f922f08a3a1cbd602,False,False,False,REEF-415,REEF-415,REEF-415
d502378515f5b702226738f029b7456cbdbe3cb4,False,False,False,REEF-1148,REEF-1148,REEF-1148
dfc3f1e5baf3cb3779f0cd8892d1637fb22f3082,False,False,False,REEF-1041,REEF-1041,REEF-1041
86654acd4eef93f9a47ed7d03115728916ce8c60,False,False,False,REEF-1149,REEF-1149,REEF-1149
50075c2447e28349fcc6932ecd424dc61da6d26a,False,False,False,REEF-1388,REEF-1388,REEF-1388
f478f25a09a4a148a3059e530d8682371c2f6902,False,False,False,REEF-825,REEF-825,REEF-825
f13ab65c80b0313659427977b706c5cd6e47a07b,True,False,True,REEF-1071,REEF-1071,REEF-1071
4d8da529416869fceeb7c86c3f6d8ff0bd4e1a3d,False,False,False,REEF-1017,REEF-1017,REEF-1017
4e4e568faa3c3d625433b17bb4d15e0cd7897d7a,False,False,False,REEF-1669,REEF-1669,REEF-1669
003e3e20e5816639e473f5c45c12580ad638ce4c,False,False,False,REEF-1166,REEF-1166,REEF-1166
c5322db90db7430455c70623b6cfe063a2ae6603,True,False,True,REEF-1776,REEF-1776,REEF-1776
987d4f37d6b7be9ef367655bd27a2c67097d2aec,False,False,False,REEF-245,REEF-245,REEF-245
d426e2b8bcb42ba2bd22a8ca112041ab9fd2a7b1,True,False,True,REEF-1726,REEF-1726,REEF-1726
d23004b22efb6ae862e35fa4cacbbc1e8251a98c,False,False,False,REEF-36,REEF-36
6027631be97e950746d97e5006adda547f05779d,False,False,False,REEF-161,REEF-161,REEF-161
2cf169d782d730abb611036accc38d7b9cc568cd,True,True,True,REEF-893,REEF-893,REEF-893
b0626ee471b5aa3851267ba41a814e18ce6ef7f2,False,False,False,REEF-1730,REEF-1730,REEF-1730
3815536434f846f395a1e98f2bd77d62ef41fd2d,True,False,True,REEF-1042,REEF-1042,REEF-1042
43ca6a89c46f3a713830758a5e9be403a5b1ffe9,False,False,False,REEF-719,REEF-719,REEF-719
860c2fce55d6cb90c3ea5af1122d6c37a923f241,False,False,False,REEF-199,REEF-199,REEF-199
b0722e480677cdf9be1be8096188ac4eadbe1958,False,False,False,REEF-1010,REEF-1010,REEF-1010
4186cc81393b110ac27070d59fc2c07490fd55d9,False,False,False,REEF-1178,REEF-1178,REEF-1178
12decb7344edadb2972521f02cb20adcd3dba135,False,False,False,REEF-1160,REEF-1160,REEF-1160
0b464ec0f93ca8f2d5d5addb0b75c94452bdc5ba,False,False,False,REEF-235,REEF-235,REEF-235
3c7aba279288d1cbf4e9b72a9875e2839ede8a35,False,False,False,REEF-1725,REEF-1725,REEF-1725
f74a7e8b13db83babe65ca5e52501e6baed65204,False,False,False,REEF-1307,REEF-1307,REEF-1307
0fb3f8d9a885c0431b2a6d01cb69c7ce486149ab,False,False,False,REEF-1708,REEF-1708,REEF-1708
7d5a14169daf26970b56e3f1273e65fd54815c47,True,False,True,REEF-1023,REEF-1023,REEF-1023
58a86f9b1e7c58b71ee693b2267abcd32f10973b,False,False,False,REEF-1156,REEF-1156,REEF-1156
bf1fc135d8aa22368f7b3390ea6a88e663831390,False,False,False,REEF-1195,REEF-1195,REEF-1195
6bbc775fb3f783439b9ca9c18023d7fcaad7ba7e,True,False,True,REEF-437,REEF-437,REEF-437
af2be6b99720ba04269461c5dabeb874d5b46b77,True,False,True,REEF-768,REEF-768,REEF-768
c2e791628fd2d13d92a6780d687da5d526149e7d,False,False,False,REEF-602,REEF-602,REEF-602
4e2e09c4fbece40ea6364ceb3fd8823552efbe3e,False,False,False,REEF-1775,REEF-1775,REEF-1775
758a8cd4e30e7f01ac64bc33704314d630974ad8,False,False,False,REEF-1025,REEF-1025,REEF-1025
5a1c60f5a0f7e548e8acfd234ec320c96d7398e6,False,False,False,REEF-1650,REEF-1650,REEF-1650
b7a98d795ca2fa1714da21640f3f1fc19d4c0a4d,True,False,True,REEF-1665,REEF-1665,REEF-1665
9bf549458cceb57da52187eb4a713714e9111dc8,False,False,False,REEF-1065,REEF-1065,REEF-1065
a15588f014b85789125e2ca45ae986a96d279b77,False,False,False,REEF-44,REEF-44
528706a0d25539dd1e0f4dc6ad06b622316086c5,False,False,False,REEF-1474,REEF-1474,REEF-1474
a246ac68b103e8c6f41c570aeb4af72c1a1a16ba,False,False,False,REEF-1385,REEF-1385,REEF-1385
7adaa97d3ddf4e192ae42fea88f6911a7f747343,False,False,False,REEF-1687,REEF-1687,REEF-1687
16f6c4b281e007706a204384e1ac9f3cc739feb0,False,False,False,REEF-124,REEF-124,REEF-124
47fbccdaf1ebde467f990fb3aecb8c6fb7687d9e,False,True,True,REEF-275,REEF-275,REEF-275
3d571e6a4bd85d095cca5bd2f903c2acf67a5f4f,True,True,True,REEF-1951,REEF-1951,REEF-1951
a1851ca00e1d18f29479103f25f29540a784f626,False,False,False,REEF-780,REEF-780,REEF-780
ce9fc22d01a89467adb042651a9d75e47e19dddd,False,False,False,REEF-12
4f36b0f7bc490d4aefa701cb036f097ed0397dd9,False,False,False,REEF-830,REEF-830,REEF-830
12daaba3b5cec6903754cf700c46a089af5e55d3,False,False,False,REEF-1173,REEF-1173,REEF-1173
835bf945c167d5db4439a19baaa469ac90b6a9d0,True,False,True,REEF-939,REEF-939,REEF-939
1e2ba9fdb06cdf7301ce4fe1be506abfa73c9f9e,False,False,False,REEF-1144,REEF-1144,REEF-1144
c0f047e697caef0e67f18a7f414e59132086caf1,False,False,False,REEF-1067,REEF-1067,REEF-1067
e36ee921d77ca6b88512ad1b8f3a1ad9752ed939,False,False,False,REEF-1947,REEF-1947,REEF-1947
895bcfa5cb14e5fa38fbe26734c65c0a6c3c721e,False,False,False,REEF-1259,REEF-1259,REEF-1259
07f88b17286e21324c4ded9d814672dd73358244,False,False,False,REEF-1264,REEF-1197,REEF-1264,REEF-1264
be87fe58f8cc80ad84cd4494812fcaa310f4a31e,False,False,False,REEF-1343,REEF-1343,REEF-1343
38411c23a267872cfb8c32f84e7f79757cad89ea,False,False,False,REEF-716,REEF-716,REEF-716
f089f88bbaca604db3724f46159be8a9dd643b81,False,False,False,REEF-1205,REEF-1205,REEF-1205
c2cca4945bb6ba5f47a1bfab31372317aebb986a,False,False,False,REEF-1218,REEF-1218,REEF-1218
49b16128ec9a55983c04fba77338277461a7d7de,False,False,False,REEF-880,REEF-880,REEF-880
407041dcdfda5de1f260297452b306df4420c037,False,False,False,REEF-1172,REEF-1172,REEF-1172
9da895cb93e9abbad3a03d1b413c14ce716f913d,False,False,False,REEF-232,REEF-232,REEF-232
7f00d994e6952bfaeef2264203718985d241ee88,False,False,False,REEF-1047,REEF-1047,REEF-1047
762ea0a15bda0a7395a1bd4ef25ef020f5cf4371,False,False,False,REEF-1315,REEF-1315,REEF-1315
19809be3cc4691a29e94c826c4747ba043f8ea4f,False,False,False,REEF-779,REEF-779,REEF-779
f1628e8998e356d2fccff8e5bd4b7857af1251f9,False,False,False,REEF-449,REEF-449,REEF-449
4550b841db1ddedf6c59aaf93b4dc042ed760162,False,False,False,REEF-1727,REEF-1727,REEF-1727
7a417393cdade1d73427d4d2e124f7d3c19b9c49,False,False,False,REEF-1829,REEF-1829,REEF-1829
0bd7114efd6676927c0dc781707961d1b39ddaa0,False,False,False,REEF-1115,REEF-1115,REEF-1115
72dc29147d795ff09e2bfde367008d1ebc925917,False,False,False,REEF-1338,REEF-1338,REEF-1338
8d5f861ec4071252181f5707f007d71e4e132724,False,False,False,REEF-1963,REEF-1963,REEF-1963
db685c756e30fd7123a89423f269edf46dc1795e,False,False,False,REEF-1240,REEF-1240,REEF-1240
23e16da120f58611f90c86e5c83e225d92a4dda0,False,False,False,REEF-162,REEF-162,REEF-162
3670eabfc09d2b28031f30f74fa3a0b3ef97170e,True,True,True,REEF-570,REEF-570,REEF-570
578a043e67ac78bd43533e94d77770a4863ed60c,False,False,False,REEF-202,REEF-202,REEF-202
bc9f5b54db4ab2dc39d189556133593a66d625c3,True,False,True,REEF-480,REEF-480,REEF-480
6e1d171d6fca65e7e3c4e47ff7d89fbcfa30555f,True,True,True,REEF-1637,REEF-1637,REEF-1637
de6a9627b87675f7f41285e348ec65e7548a052d,False,False,False,REEF-1151,REEF-1151,REEF-1151
e9eb00fbe83d92fa7977fb244d3877147beba06c,False,False,False,REEF-45,REEF-45,REEF-45
45a861f0f17fbb74aab5bcd107c73da15f0e96c1,False,False,False,REEF-913,REEF-913,REEF-913
6b675242616c6fc60d65d61eeadc831eef349886,False,False,False,REEF-1420,REEF-1420,REEF-1420
0a5c90cd38c8f4582a39d40dfc69234e8412ac2f,False,False,False,REEF-912,REEF-912,REEF-912
915d7d33b46f3b20ca02f0abbaf6cfc5ee780e02,False,False,False,REEF-1332,REEF-1332,REEF-1332
9a9715f91ccce3910986ef2bdbbedf397768ba4d,False,False,False,REEF-1749,REEF-1749,REEF-1749
8c494adf9ae902fcb0a5d6e62f88a9fe15866cb1,True,True,True,REEF-641,REEF-641,REEF-641
07e654977a88b723806da70663e818a59a00a68f,False,False,False,REEF-1454,REEF-1454,REEF-1454
fae8298cc3bd962b722b11a95dfed176168deb5a,False,False,False,REEF-702,REEF-702,REEF-702
eb522e923453ae7c7a42f3be8884e66a6e5cc3ce,False,False,False,REEF-1945,REEF-1945,REEF-1945
4625d202fe87a6f3b416adfd5fced2fe75cc7edc,False,False,False,REEF-10
b9bb7b1399bdf71cad45bdec4f19783080fa1bb2,False,False,False,REEF-241,REEF-241,REEF-241
b4595db9574eacaff3244a63eada77d1d5a98703,False,True,True,REEF-1495,REEF-1495,REEF-1495
ed3d8a40e925b88e9030ed9ce769d56f2d2a4ab0,False,False,False,REEF-758,REEF-758,REEF-758
f47abcf59a748d04f239cbbaea448a794504ae11,True,False,True,REEF-204,REEF-204,REEF-204
a304daac92e17abb65ce1ccd25522928a402d6ea,False,False,False,REEF-1377,REEF-1377,REEF-1377
9769fcb5ba0e5345e9d1908bdfda6c90cfb0a172,False,False,False,REEF-448,REEF-448,REEF-448
d9258987da9e3c7c6cdfbb171ff116cc99a5c162,False,False,False,REEF-831,REEF-831,REEF-831
be68df345c7dcb3af4c14a7720b6e385e9ad3837,False,False,False,REEF-1691,REEF-1691,REEF-1691
9e07de6b6fe8aef06a00b6ca238d9d833af515c4,True,False,True,REEF-1333,REEF-1333,REEF-1001
35f07f4e40851e821f870c4995184aea59167680,False,False,False,REEF-231,REEF-231,REEF-231
771b34bd24a358784ec4d24a907fecae39701220,False,False,False,REEF-1367,REEF-1367,REEF-1367
2012a48f1f18fff660fd446fc4b78ca6396c4f17,False,False,False,REEF-1832,REEF-1832,REEF-1832
f59f0cbab23d02bd9620efbb7e3ff4b41481dbb3,False,False,False,REEF-1152,REEF-1152,REEF-1152
8ce74855e6de8f7e2565a1c9619c104fbcb303c8,False,False,False,REEF-1150,REEF-1150,REEF-1150
16dd52a353f3ac57695e50670440c85b5f385829,True,False,True,REEF-25
821ef2a2206b4b615d0289b655d57c259196b653,False,False,False,REEF-1958,REEF-1958,REEF-1958
aeb730aa3b27cee4815093e1961aad0c5a425462,False,False,False,REEF-1959,REEF-1959,REEF-1959
e0634a48d501c7cde124e90cc0e54573fdbfa89a,False,False,False,REEF-1879,REEF-1879,REEF-1879
69d1845979442bfbfa3e10722b320ec0b0055506,False,False,False,REEF-823,REEF-823,REEF-823
6c954ff0f851770dc7a768ef77902fab99e97391,False,False,False,REEF-212,REEF-212,REEF-212
3325748dc61f0db8285efd2f0cff225a9dd45a18,True,False,True,REEF-664,REEF-664,REEF-664
08f096a2778a731c4de40c13edb1e7141f39a02b,True,False,True,REEF-1637,REEF-1637
f2b9b843f6475d243de803a72090e981cca20af8,False,False,False,REEF-1421,REEF-1421,REEF-1421
774a5d75e60d091c28014f497a9b9c1789fa8c10,True,True,True,REEF-246
4decc2132eb2ccfca396fc5304175cd17fd8da5f,False,False,False,REEF-944,REEF-944,REEF-944
66ddb2440022c3db2628e671a59f406138117e8b,True,False,True,REEF-1013,REEF-1013,REEF-1013
5ed146d2d45196f1cf9862570eb5716986417173,False,False,False,REEF-1374,REEF-1374,REEF-1374
10678052ca227b23e3b5c15f8613aed0dd3d59b2,False,False,False,REEF-1762,REEF-1762,REEF-1762
e853d5562118f3f570cdfaa2d51f2cab4187c662,False,False,False,REEF-149,REEF-149,REEF-149
94414affe3e2e073e9112c62a6e21934adbc7cc1,False,False,False,REEF-165,REEF-160,REEF-165,REEF-165
ec91b53a9aa3d77eec183fa2816827418dda38a1,False,False,False,REEF-777,REEF-777,REEF-777
23f677d0c2676d9d724e818227870d76af0ce3cb,False,False,False,REEF-718,REEF-718,REEF-718
7d0a64dd98c43f644a23dbf02ab19b2a8cabe1aa,False,False,False,REEF-375,REEF-375,REEF-375
748421aa1231ffe08a9e6f8224cd1ed9e641c7be,False,False,False,REEF-938,REEF-938,REEF-938
f44a6599b0ba26c3f1327160e424c3026f4275bd,False,False,False,REEF-242,REEF-242,REEF-242,REEF-243,REEF-243
6f02cb7e6551af12c590c9734a6521d98010a093,False,False,False,REEF-1228,REEF-1228,REEF-1228
4296e20f24baded5143f1f53c29b2deb2f5e90a0,False,False,False,REEF-1826,REEF-1826,REEF-1826
61f10873a7227ea64f36ca145f460fe4cf5c124d,False,False,False,REEF-1135,REEF-1135,REEF-1135
76d1010147908f27785e75861984246cf6bf0b77,False,False,False,REEF-200,REEF-200,REEF-200
658507289dad56a7379fa9f90a60ff99e8415e1f,False,False,False,REEF-605,REEF-605,REEF-605
2a37f80d42bda9c896ad062dee6d794b59902785,False,False,False,REEF-435,REEF-435,REEF-435
8c4bb098c248a484e4f1e6cf1fbb742f7a6fd7fe,False,False,False,REEF-348,REEF-348,REEF-348,REEF-348
c8cbc9599465696ce4777a497350230e3f403705,False,False,False,REEF-1263,REEF-1263,REEF-1263
298eaa9346c531c70a2c469b24aa0c892ee502f1,False,False,False,REEF-1076,REEF-1076,REEF-1076
abba4735b8a7d3932e1b9482bce3b06019cd4f24,False,False,False,REEF-1492,REEF-1492,REEF-1492
0b23aa14f13c8b7beb102847fc3abc4ed02e2366,False,False,False,REEF-1509,REEF-1509
51220770e8882a12f1f9f1b13b42411f97a70af0,False,False,False,REEF-1310,REEF-976,REEF-976,REEF-976,REEF-1310,REEF-1310
35df8205febfb565f73e3cf502639d9d17731acd,False,False,False,REEF-2014,REEF-2014,REEF-2014
35ed753df373168ad70f1d2d252413b5fdfa3507,False,False,False,REEF-1534,REEF-1534,REEF-1534
0d3b46f5129b6fde48f7685083dcf25d87f58604,False,False,False,REEF-1308,REEF-1308,REEF-1308
02c0ad592f4f4a5f603c2689880f4859c1794b88,False,False,False,REEF-80,REEF-80,REEF-80
e3352ea2d193f8d259a582b654b9298150d7b5fd,False,False,False,REEF-1007,REEF-1007,REEF-1007
1dd187dc33f9be487f73242fd98fadd634f7fc4b,True,False,True,REEF-421,REEF-421,REEF-421
baa5be82b349ff94113f1b9ff51af2cce53ff097,False,False,False,REEF-1977,REEF-1977,REEF-1977
9640716f07efeaf905f71a20455fb324ddba6f2e,False,False,False,REEF-1440,REEF-1440,REEF-1440
913c66cc70b20691bf45c1a3bcb5e035c45e6af2,True,True,True,REEF-1375,REEF-1375,REEF-1375
